year,site_name,site_name_2013_2018,site_name_1988_2001,site_abbr,region_3,region_4,event,bp_min,bp_max,fl_min,fl_max,total_nests,nonpred_eggs,nonpred_chicks,nonpred_fl,nonpred_ad,pred_control,pred_eggs,pred_chicks,pred_fl,pred_ad,pred_pefa,pred_coy_fox,pred_meso,pred_owlspp,pred_corvid,pred_other_raptor,pred_other_avian,pred_misc,total_pefa,total_coy_fox,total_meso,total_owlspp,total_corvid,total_other_raptor,total_other_avian,total_misc,first_observed,last_observed,first_nest,first_chick,first_fledge
2018,TIJUANA ESTUARY NERR,Tijuana Estuary,NA_2013_2018 POLYGON,TJ_RIV,SOUTHERN,SOUTHERN,NEUTRAL,178.0,187.0,15,17,191,88,37,0,2,Y,,,,,Y,Y,N,N,N,Y,Y,Y,,,,,,,,,2018-04-28,2018-08-29,2018-05-12,2018-06-02,2018-06-23
2019,NAPA SONOMA MARSH WILDLIFE AREA,Napa Sonoma Marsh Wildlife Area Huichica Unit (Pond 7/7A),NA_2013_2018 POLYGON,NSMWA,S.F._BAY,S.F._BAY,NEUTRAL,2.0,3.0,0,0,3,0,0,0,6,Y,,,,,N,N,N,N,N,N,N,Y,,,,,,,,,2019-05-03,2019-07-26,2019-06-01,,
2019,MONTEZUMA WETLANDS,Montezuma,NA_2013_2018 POLYGON,MONT,S.F._BAY,S.F._BAY,NEUTRAL,9.0,12.0,2,3,15,6,1,0,0,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2019-05-06,2019-08-08,2019-05-25,2019-07-02,2019-08-01
2019,ALAMEDA POINT,Alameda Point,NA_2013_2018 POLYGON,ALAM_PT,S.F._BAY,S.F._BAY,NEUTRAL,240.0,334.0,182,273,345,113,141,1,0,Y,,,,,Y,N,N,N,N,Y,N,N,,,,,,,,,2019-04-19,2019-08-31,2019-06-06,2019-06-30,2019-07-21
2019,HAYWARD REGIONAL SHORELINE,Hayward Regional Shoreline,NA_2013_2018 POLYGON,HAY_REG_SHOR,S.F._BAY,S.F._BAY,NEUTRAL,44.0,54.0,44,50,56,17,0,0,0,Y,,,,,N,N,N,N,N,N,Y,N,,,,,,,,,2019-04-20,2019-07-31,2019-05-14,2019-06-04,2019-06-29
2019,EDEN LANDING ECOLOGICAL RESERVE,Eden Landing Ecological Reserve,NA_2013_2018 POLYGON,ELER,S.F._BAY,S.F._BAY,NEUTRAL,71.0,120.0,10,13,121,1,0,0,0,Y,,,,,N,N,Y,N,N,Y,Y,N,,,,,,,,,2019-05-01,2019-08-14,2019-06-05,2019-06-26,2019-07-10
2019,OCEANO DUNES STATE VEHICULAR RECREATION AREA,Oceano Dunes State Vehicular Recreation Area,NA_2013_2018 POLYGON,OCEANO_DUNES,CENTRAL,CENTRAL,NEUTRAL,31.0,33.0,38,38,34,3,0,2,0,Y,,,,,N,N,N,N,N,Y,N,N,,,,,,,,,2019-05-06,2019-08-27,2019-05-25,2019-06-16,2019-07-07
2019,RANCHO GUADALUPE DUNES PRESERVE,Rancho Guadalupe Dunes Preserve,NA_2013_2018 POLYGON,RGDP,CENTRAL,CENTRAL,NEUTRAL,13.0,17.0,4,8,17,0,0,0,0,N,,,,,N,Y,N,N,N,N,N,N,,,,,,,,,2019-05-10,2019-08-21,2019-07-06,2019-06-26,2019-07-21
2019,VANDENBERG SFB,Vandenberg AFB,NA_2013_2018 POLYGON,VAN_SFB,CENTRAL,CENTRAL,NEUTRAL,43.0,45.0,21,21,47,12,15,0,0,Y,,,,,Y,N,N,Y,N,N,Y,N,,,,,,,,,2019-05-11,2019-09-06,2019-06-02,2019-06-23,2019-07-19
2019,SANTA CLARA RIVER MCGRATH STATE BEACH,Santa Clara River,NA_2013_2018 POLYGON,S_CLAR_MCG,SOUTHERN,VENTURA,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,HOLLYWOOD BEACH,Hollywood Beach,NA_2013_2018 POLYGON,HB,SOUTHERN,VENTURA,NEUTRAL,0.0,0.0,0,0,0,0,0,0,0,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2019-05-11,2019-08-26,,,
2019,ORMOND BEACH,Ormond Beach,NA_2013_2018 POLYGON,ORMOND,SOUTHERN,VENTURA,NEUTRAL,80.0,86.0,18,18,92,20,0,0,0,N,,,,,N,Y,N,N,Y,N,Y,Y,,,,,,,,,2019-05-02,2019-08-21,2019-05-23,2019-06-20,2019-07-12
2019,NBVC POINT MUGU,NBVC Point Mugu,NA_2013_2018 POLYGON,PT_MUGU,SOUTHERN,VENTURA,NEUTRAL,234.0,281.0,64,120,315,69,4,1,0,Y,,,,,N,Y,Y,N,Y,N,N,,,,,,,,,,2019-04-27,2019-09-08,2019-05-22,2019-06-18,2019-07-20
2019,SATICOY UNITED WATER CONSERVATION DISTRICT,Saticoy United Water Conservation District,NA_2013_2018 POLYGON,SAT_WCD,SOUTHERN,VENTURA,NEUTRAL,0.0,0.0,0,0,0,0,0,0,0,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,,,,,
2019,VENICE BEACH,Venice Beach,NA_2013_2018 POLYGON,VEN_BCH,SOUTHERN,SOUTHERN,NEUTRAL,0.0,6.0,0,0,6,2,0,0,0,N,,,,,N,N,N,N,Y,N,N,N,,,,,,,,,2019-05-03,2019-06-12,2019-05-10,,
2019,MALIBU LAGOON,Malibu Lagoon,NA_2013_2018 POLYGON,MAL_LAG,SOUTHERN,SOUTHERN,NEUTRAL,0.0,0.0,0,0,0,0,0,0,0,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2019-04-27,2019-09-16,,,
2019,LA HARBOR,Port of LA,NA_2013_2018 POLYGON,LA_HARB,SOUTHERN,SOUTHERN,NEUTRAL,161.0,184.0,97,97,199,71,28,0,0,Y,,,,,Y,N,N,N,Y,N,N,,,,,,,,,,2019-04-26,2019-08-10,2019-05-10,2019-06-03,2019-06-28
2019,SEAL BEACH NWR ANAHEIM BAY,Seal Beach National Wildlife Refuge,NA_2013_2018 POLYGON,SEAL_BCH_NWR,SOUTHERN,SOUTHERN,NEUTRAL,1.0,56.0,0,2,56,2,0,0,0,Y,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2019-04-19,2019-07-30,2019-05-17,2019-07-04,2019-07-08
2019,BOLSA CHICA ECOLOGICAL RESERVE,Bolsa Chica,NA_2013_2018 POLYGON,BCER,SOUTHERN,SOUTHERN,NEUTRAL,90.0,98.0,44,47,134,71,2,0,0,N,,,,,N,N,N,N,Y,N,Y,,,,,,,,,,2019-04-24,2019-08-09,2019-05-09,2019-05-30,2019-06-20
2019,HUNTINGTON STATE BEACH,Huntington Beach State Park,NA_2013_2018 POLYGON,HSB,SOUTHERN,SOUTHERN,NEUTRAL,452.0,503.0,81,110,531,184,309,3,4,Y,,,,,Y,N,N,N,N,N,Y,N,,,,,,,,,2019-04-06,2019-08-12,2019-05-09,2019-06-02,2019-06-23
2019,BURRIS ISLAND,Burris Basin,NA_2013_2018 POLYGON,BUR_ISL,SOUTHERN,SOUTHERN,NEUTRAL,14.0,17.0,2,2,17,2,3,0,1,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2019-05-09,2019-07-25,2019-05-24,2019-06-27,2019-07-18
2019,UPPER NEWPORT BAY ECOLOGICAL RESERVE,Upper Newport Bay,NA_2013_2018 POLYGON,UNBER,SOUTHERN,SOUTHERN,NEUTRAL,20.0,20.0,4,4,20,0,0,0,0,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2019-05-12,2019-07-21,2019-05-16,2019-06-16,2019-06-30
2019,MCB CAMP PENDLETON,Camp Pendleton,NA_2013_2018 POLYGON,MCBCP,SOUTHERN,SOUTHERN,NEUTRAL,62.0,397.0,15,15,418,258,40,0,0,Y,,,,,Y,Y,N,N,Y,Y,Y,Y,,,,,,,,,2019-04-17,2019-08-24,2019-05-04,2019-05-31,2019-06-19
2019,BATIQUITOS LAGOON ECOLOGICAL RESERVE,Batiquitos Lagoon,NA_2013_2018 POLYGON,BLER,SOUTHERN,SOUTHERN,NEUTRAL,481.0,522.0,22,31,548,138,208,1,3,Y,,,,,N,Y,N,Y,N,N,N,Y,,,,,,,,,2019-04-14,2019-07-18,2019-05-10,2019-05-30,2019-06-21
2019,SAN ELIJO LAGOON ECOLOGICAL RESERVE,San Elijo Lagoon,NA_2013_2018 POLYGON,SAN_ELIJO,SOUTHERN,SOUTHERN,NEUTRAL,0.0,0.0,0,0,0,0,0,0,0,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2019-05-08,2019-06-12,,,
2019,MISSION BAY FAA ISLAND,FAA Island,NA_2013_2018 POLYGON,MB_FAA,SOUTHERN,SOUTHERN,NEUTRAL,11.0,37.0,1,2,39,4,2,0,0,Y,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2019-04-27,2019-08-14,2019-05-11,2019-06-16,2019-07-03
2019,MISSION BAY NORTH FIESTA ISLAND,North Fiesta Island,NA_2013_2018 POLYGON,MB_NFI,SOUTHERN,SOUTHERN,NEUTRAL,1.0,2.0,0,0,2,0,0,0,0,Y,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2019-04-27,2019-07-03,2019-06-12,2019-07-03,
2019,MISSION BAY MARINERS POINT,Mariner's Point,NA_2013_2018 POLYGON,MB_MAR_PT,SOUTHERN,SOUTHERN,NEUTRAL,123.0,146.0,36,39,159,83,48,1,0,Y,,,,,Y,N,N,N,N,N,N,N,,,,,,,,,2019-04-22,2019-08-19,2019-05-09,2019-06-05,2019-06-26
2019,MISSION BAY STONY POINT,Stony Point,NA_2013_2018 POLYGON,MB_STONY,SOUTHERN,SOUTHERN,NEUTRAL,0.0,1.0,0,0,1,0,0,0,0,Y,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2019-05-11,2019-05-20,2019-05-11,,
2019,SDIA LINDBERGH FIELD,Lindbergh Field/Former Naval Training Center,NA_2013_2018 POLYGON,SDIA_LF,SOUTHERN,SOUTHERN,NEUTRAL,13.0,17.0,6,6,19,6,0,0,3,Y,,,,,N,N,N,N,Y,Y,N,Y,,,,,,,,,2019-04-19,2019-08-17,2019-05-11,2019-06-09,2019-07-01
2019,NAS NORTH ISLAND,Naval Base Coronado,NA_2013_2018 POLYGON,NASNI,SOUTHERN,SOUTHERN,NEUTRAL,3.0,4.0,1,1,4,0,2,0,0,Y,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2019-05-09,2019-08-01,2019-06-06,2019-06-27,2019-07-21
2019,NAVAL AMPHIBIOUS BASE CORONADO,Naval Base Coronado,NA_2013_2018 POLYGON,NAB,SOUTHERN,SOUTHERN,NEUTRAL,717.0,741.0,21,34,928,361,192,4,1,Y,,,,,Y,N,Y,Y,Y,Y,Y,Y,,,,,,,,,2019-04-18,2019-08-18,2019-05-05,2019-05-31,2019-07-04
2019,DSTREET FILL SWEETWATER MARSH NWR,D Street Fill,NA_2013_2018 POLYGON,D_ST,SOUTHERN,SOUTHERN,NEUTRAL,77.0,86.0,12,12,104,54,16,0,0,Y,,,,,Y,N,N,N,N,Y,N,Y,,,,,,,,,2019-04-12,2019-08-19,2019-05-03,2019-06-03,2019-06-27
2019,CHULA VISTA WILDLIFE RESERVE,Chula Vista Wildlife Refuge,NA_2013_2018 POLYGON,CV,SOUTHERN,SOUTHERN,NEUTRAL,51.0,53.0,2,4,66,43,4,0,0,Y,,,,,N,N,N,Y,N,N,Y,N,,,,,,,,,2019-04-12,2019-07-24,2019-05-09,2019-06-06,2019-06-27
2019,SOUTH SAN DIEGO BAY UNIT SDNWR SALTWORKS,Saltworks,NA_2013_2018 POLYGON,SALT,SOUTHERN,SOUTHERN,NEUTRAL,28.0,32.0,1,1,39,23,2,0,0,Y,,,,,Y,N,N,N,N,N,Y,N,,,,,,,,,2019-04-12,2019-08-09,2019-05-11,2019-06-07,2019-07-12
2019,TIJUANA ESTUARY NERR,Tijuana Estuary,NA_2013_2018 POLYGON,TJ_RIV,SOUTHERN,SOUTHERN,NEUTRAL,97.0,130.0,6,7,150,72,6,1,0,Y,,,,,Y,Y,N,N,Y,N,Y,Y,,,,,,,,,2019-04-20,2019-08-24,2019-05-11,2019-07-03,2019-07-13
2020,NAPA SONOMA MARSH WILDLIFE AREA,Napa Sonoma Marsh Wildlife Area Huichica Unit (Pond 7/7A),NA_2013_2018 POLYGON,NSMWA,S.F._BAY,S.F._BAY,NEUTRAL,1.0,3.0,0,0,3,0,0,0,0,Y,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2020-04-11,2020-07-23,2020-06-27,2020-07-16,
2020,MONTEZUMA WETLANDS,Montezuma,NA_2013_2018 POLYGON,MONT,S.F._BAY,S.F._BAY,NEUTRAL,22.0,26.0,3,3,29,5,0,0,0,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2020-04-06,2020-08-22,2020-05-22,2020-06-23,2020-07-08
2020,ALAMEDA POINT,Alameda Point,NA_2013_2018 POLYGON,ALAM_PT,S.F._BAY,S.F._BAY,NEUTRAL,227.0,432.0,289,289,435,116,0,0,0,Y,,,,,Y,N,N,Y,N,Y,N,Y,,,,,,,,,2020-04-24,2020-08-12,2020-05-15,2020-06-07,2020-06-25
2020,HAYWARD REGIONAL SHORELINE,Hayward Regional Shoreline,NA_2013_2018 POLYGON,HAY_REG_SHOR,S.F._BAY,S.F._BAY,NEUTRAL,90.0,101.0,134,138,101,0,2,1,0,Y,,,,,Y,N,N,N,Y,N,Y,N,,,,,,,,,2020-04-17,2020-08-19,2020-05-15,2020-05-31,2020-06-20
2020,EDEN LANDING ECOLOGICAL RESERVE,Eden Landing Ecological Reserve,NA_2013_2018 POLYGON,ELER,S.F._BAY,S.F._BAY,NEUTRAL,0.0,1.0,0,0,1,0,0,0,0,Y,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2020-04-29,2020-07-15,2020-05-16,,
2020,OCEANO DUNES STATE VEHICULAR RECREATION AREA,Oceano Dunes State Vehicular Recreation Area,NA_2013_2018 POLYGON,OCEANO_DUNES,CENTRAL,CENTRAL,NEUTRAL,43.0,44.0,38,38,48,13,0,0,0,Y,,,,,N,N,N,N,N,N,N,Y,,,,,,,,,2020-04-30,2020-08-27,2020-05-21,2020-06-14,2020-07-09
2020,RANCHO GUADALUPE DUNES PRESERVE,Rancho Guadalupe Dunes Preserve,NA_2013_2018 POLYGON,RGDP,CENTRAL,CENTRAL,NEUTRAL,38.0,55.0,6,12,56,1,0,0,0,N,,,,,N,Y,N,N,N,N,Y,N,,,,,,,,,2020-05-09,2020-08-11,2020-06-03,2020-06-27,2020-07-17
2020,VANDENBERG SFB,Vandenberg AFB,NA_2013_2018 POLYGON,VAN_SFB,CENTRAL,CENTRAL,NEUTRAL,8.0,10.0,6,6,12,9,0,0,0,Y,,,,,N,N,N,N,N,Y,N,N,,,,,,,,,2020-05-10,2020-09-04,2020-05-28,2020-07-05,2020-07-26
2020,SANTA CLARA RIVER MCGRATH STATE BEACH,Santa Clara River,NA_2013_2018 POLYGON,S_CLAR_MCG,SOUTHERN,VENTURA,NEUTRAL,23.0,38.0,3,5,39,5,3,0,1,N,,,,,N,N,Y,N,N,N,N,N,,,,,,,,,2020-05-02,2020-08-26,2020-05-29,2020-06-19,2020-07-15
2020,HOLLYWOOD BEACH,Hollywood Beach,NA_2013_2018 POLYGON,HB,SOUTHERN,VENTURA,NEUTRAL,11.0,18.0,0,0,21,1,2,0,0,N,,,,,N,N,N,N,Y,N,N,N,,,,,,,,,2020-05-09,2020-07-26,2020-05-29,2020-06-21,
2020,ORMOND BEACH,Ormond Beach,NA_2013_2018 POLYGON,ORMOND,SOUTHERN,VENTURA,NEUTRAL,15.0,21.0,6,9,23,9,0,0,0,N,,,,,N,N,N,N,N,N,N,Y,,,,,,,,,2020-05-06,2020-08-20,2020-05-23,2020-06-19,2020-07-09
2020,NBVC POINT MUGU,NBVC Point Mugu,NA_2013_2018 POLYGON,PT_MUGU,SOUTHERN,VENTURA,NEUTRAL,135.0,204.0,14,19,205,134,2,0,2,Y,,,,,Y,Y,N,N,Y,N,Y,N,,,,,,,,,2020-05-06,2020-08-13,2020-05-22,2020-06-21,2020-07-13
2020,SATICOY UNITED WATER CONSERVATION DISTRICT,Saticoy United Water Conservation District,NA_2013_2018 POLYGON,SAT_WCD,SOUTHERN,VENTURA,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,VENICE BEACH,Venice Beach,NA_2013_2018 POLYGON,VEN_BCH,SOUTHERN,SOUTHERN,NEUTRAL,24.0,46.0,25,27,46,5,8,4,0,N,,,,,N,N,N,N,Y,N,N,N,,,,,,,,,2020-04-18,2020-09-09,2020-05-13,2020-07-30,2020-08-23
2020,MALIBU LAGOON,Malibu Lagoon,NA_2013_2018 POLYGON,MAL_LAG,SOUTHERN,SOUTHERN,NEUTRAL,0.0,0.0,0,0,0,0,0,0,0,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2020-04-30,2020-09-17,,,
2020,LA HARBOR,Port of LA,NA_2013_2018 POLYGON,LA_HARB,SOUTHERN,SOUTHERN,NEUTRAL,91.0,182.0,3,111,182,0,18,0,0,Y,,,,,N,N,N,N,Y,N,N,N,,,,,,,,,2020-04-26,2020-08-16,2020-07-03,2020-07-20,2020-08-13
2020,SEAL BEACH NWR ANAHEIM BAY,Seal Beach National Wildlife Refuge,NA_2013_2018 POLYGON,SEAL_BCH_NWR,SOUTHERN,SOUTHERN,NEUTRAL,6.0,11.0,1,1,11,0,0,0,0,Y,,,,,N,N,N,N,Y,N,N,N,,,,,,,,,2020-04-23,2020-08-09,2020-05-30,2020-06-20,2020-07-14
2020,BOLSA CHICA ECOLOGICAL RESERVE,Bolsa Chica,NA_2013_2018 POLYGON,BCER,SOUTHERN,SOUTHERN,NEUTRAL,59.0,85.0,0,0,91,30,0,0,0,N,,,,,N,N,N,N,Y,N,N,Y,,,,,,,,,2020-05-14,2020-07-02,2020-05-14,2020-06-04,
2020,HUNTINGTON STATE BEACH,Huntington Beach State Park,NA_2013_2018 POLYGON,HSB,SOUTHERN,SOUTHERN,NEUTRAL,232.0,341.0,3,3,429,336,18,2,7,Y,,,,,N,N,N,N,Y,N,N,Y,,,,,,,,,2020-04-17,2020-07-23,2020-05-10,2020-06-04,2020-06-25
2020,BURRIS ISLAND,Burris Basin,NA_2013_2018 POLYGON,BUR_ISL,SOUTHERN,SOUTHERN,NEUTRAL,12.0,13.0,3,4,14,3,6,0,0,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2020-05-09,2020-08-13,2020-05-21,2020-06-12,2020-07-09
2020,UPPER NEWPORT BAY ECOLOGICAL RESERVE,Upper Newport Bay,NA_2013_2018 POLYGON,UNBER,SOUTHERN,SOUTHERN,NEUTRAL,15.0,18.0,5,5,18,2,0,0,0,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2020-05-17,2020-07-23,2020-05-24,2020-06-14,2020-06-24
2020,MCB CAMP PENDLETON,Camp Pendleton,NA_2013_2018 POLYGON,MCBCP,SOUTHERN,SOUTHERN,NEUTRAL,194.0,369.0,100,100,375,231,119,33,0,Y,,,,,Y,Y,N,N,N,Y,Y,N,,,,,,,,,2020-04-25,2020-08-30,2020-05-22,2020-07-03,2020-07-24
2020,BATIQUITOS LAGOON ECOLOGICAL RESERVE,Batiquitos Lagoon,NA_2013_2018 POLYGON,BLER,SOUTHERN,SOUTHERN,NEUTRAL,72.0,139.0,49,64,139,78,29,3,0,Y,,,,,Y,N,N,Y,N,N,Y,N,,,,,,,,,2020-05-01,2020-08-26,2020-05-30,2020-07-03,2020-07-15
2020,SAN ELIJO LAGOON ECOLOGICAL RESERVE,San Elijo Lagoon,NA_2013_2018 POLYGON,SAN_ELIJO,SOUTHERN,SOUTHERN,NEUTRAL,0.0,0.0,0,0,0,0,0,0,0,Y,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2020-06-24,2020-08-12,,,
2020,MISSION BAY FAA ISLAND,FAA Island,NA_2013_2018 POLYGON,MB_FAA,SOUTHERN,SOUTHERN,NEUTRAL,27.0,35.0,6,10,37,14,6,5,0,Y,,,,,N,N,N,N,Y,N,N,N,,,,,,,,,2020-05-08,2020-08-14,2020-05-15,2020-07-02,2020-07-03
2020,MISSION BAY NORTH FIESTA ISLAND,North Fiesta Island,NA_2013_2018 POLYGON,MB_NFI,SOUTHERN,SOUTHERN,NEUTRAL,0.0,1.0,0,0,1,1,0,0,0,Y,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2020-05-08,2020-06-21,2020-05-20,,
2020,MISSION BAY MARINERS POINT,Mariner's Point,NA_2013_2018 POLYGON,MB_MAR_PT,SOUTHERN,SOUTHERN,NEUTRAL,123.0,132.0,62,66,158,85,80,11,0,Y,,,,,Y,N,N,Y,Y,N,Y,N,,,,,,,,,2020-04-29,2020-08-19,2020-05-13,2020-06-05,2020-06-24
2020,MISSION BAY STONY POINT,Stony Point,NA_2013_2018 POLYGON,MB_STONY,SOUTHERN,SOUTHERN,NEUTRAL,0.0,0.0,0,0,0,0,0,0,0,Y,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2020-05-08,2020-08-05,,,
2020,SDIA LINDBERGH FIELD,Lindbergh Field/Former Naval Training Center,NA_2013_2018 POLYGON,SDIA_LF,SOUTHERN,SOUTHERN,NEUTRAL,5.0,5.0,4,4,6,5,0,0,0,Y,,,,,Y,N,N,N,N,N,N,N,,,,,,,,,2020-04-20,2020-08-11,2020-06-12,2020-07-05,2020-07-26
2020,NAS NORTH ISLAND,Naval Base Coronado,NA_2013_2018 POLYGON,NASNI,SOUTHERN,SOUTHERN,NEUTRAL,3.0,6.0,2,2,6,6,1,0,0,Y,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2020-04-26,2020-08-13,2020-06-11,2020-07-09,2020-08-06
2020,NAVAL AMPHIBIOUS BASE CORONADO,Naval Base Coronado,NA_2013_2018 POLYGON,NAB,SOUTHERN,SOUTHERN,NEUTRAL,908.0,1015.0,31,40,1153,412,170,3,1,Y,,,,,Y,N,Y,Y,Y,Y,Y,Y,,,,,,,,,2020-04-10,2020-09-12,2020-05-07,2020-06-03,2020-07-02
2020,DSTREET FILL SWEETWATER MARSH NWR,D Street Fill,NA_2013_2018 POLYGON,D_ST,SOUTHERN,SOUTHERN,NEUTRAL,5.0,61.0,0,0,62,2,0,0,0,Y,,,,,Y,N,N,N,Y,Y,N,N,,,,,,,,,2020-04-20,2020-08-03,2020-05-11,2020-06-01,
2020,CHULA VISTA WILDLIFE RESERVE,Chula Vista Wildlife Refuge,NA_2013_2018 POLYGON,CV,SOUTHERN,SOUTHERN,NEUTRAL,102.0,108.0,16,18,126,49,5,0,0,Y,,,,,Y,N,N,N,N,N,Y,N,,,,,,,,,2020-04-21,2020-08-27,2020-05-14,2020-06-04,2020-06-25
2020,SOUTH SAN DIEGO BAY UNIT SDNWR SALTWORKS,Saltworks,NA_2013_2018 POLYGON,SALT,SOUTHERN,SOUTHERN,NEUTRAL,35.0,41.0,2,3,45,8,1,0,0,Y,,,,,N,N,N,N,Y,Y,N,N,,,,,,,,,2020-04-24,2020-08-28,2020-05-19,2020-06-12,2020-07-17
2020,TIJUANA ESTUARY NERR,Tijuana Estuary,NA_2013_2018 POLYGON,TJ_RIV,SOUTHERN,SOUTHERN,NEUTRAL,144.0,177.0,15,19,203,56,7,0,1,Y,,,,,Y,N,Y,N,Y,N,Y,Y,,,,,,,,,2020-04-25,2020-09-12,2020-05-17,2020-06-13,2020-07-04
2021,NAPA SONOMA MARSH WILDLIFE AREA,Napa Sonoma Marsh Wildlife Area Huichica Unit (Pond 7/7A),NA_2013_2018 POLYGON,NSMWA,S.F._BAY,S.F._BAY,LA_NINA,0.0,3.0,0,0,3,0,0,0,0,N,,,,,N,N,N,N,N,N,N,Y,,,,,,,,,2021-04-29,2021-06-04,2021-06-04,,
2021,SAN PABLO BAY NWR,,,SPBNWR,S.F._BAY,S.F._BAY,LA_NINA,39.0,79.0,17,20,79,0,0,0,0,N,,,,,N,N,N,N,N,Y,N,N,,,,,,,,,2021-05-26,2021-08-01,2021-06-17,2021-06-18,
2021,MONTEZUMA WETLANDS,Montezuma,NA_2013_2018 POLYGON,MONT,S.F._BAY,S.F._BAY,LA_NINA,13.0,23.0,4,4,23,0,0,0,0,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2021-06-04,2021-09-10,2021-06-04,,
2021,ALAMEDA POINT,Alameda Point,NA_2013_2018 POLYGON,ALAM_PT,S.F._BAY,S.F._BAY,LA_NINA,287.0,381.0,161,169,420,118,98,3,0,Y,,,,,Y,N,N,N,Y,N,Y,N,,,,,,,,,2021-04-10,2021-08-20,2021-05-19,2021-07-01,
2021,HAYWARD REGIONAL SHORELINE,Hayward Regional Shoreline,NA_2013_2018 POLYGON,HAY_REG_SHOR,S.F._BAY,S.F._BAY,LA_NINA,87.0,92.0,58,59,113,23,1,0,1,Y,,,,,Y,N,N,N,Y,Y,Y,Y,,,,,,,,,2021-04-21,2021-08-18,2021-05-19,2021-06-07,
2021,EDEN LANDING ECOLOGICAL RESERVE,Eden Landing Ecological Reserve,NA_2013_2018 POLYGON,ELER,S.F._BAY,S.F._BAY,LA_NINA,39.0,53.0,1,1,56,5,0,0,0,Y,,,,,N,N,N,N,N,Y,N,Y,,,,,,,,,2021-04-28,2021-08-18,2021-05-12,2021-06-30,
2021,OCEANO DUNES STATE VEHICULAR RECREATION AREA,Oceano Dunes State Vehicular Recreation Area,NA_2013_2018 POLYGON,OCEANO_DUNES,CENTRAL,CENTRAL,LA_NINA,41.0,53.0,48,48,53,9,8,2,1,Y,,,,,Y,N,N,Y,N,Y,Y,Y,,,,,,,,,2021-05-01,2021-08-29,2021-06-02,2021-06-27,
2021,RANCHO GUADALUPE DUNES PRESERVE,Rancho Guadalupe Dunes Preserve,NA_2013_2018 POLYGON,RGDP,CENTRAL,CENTRAL,LA_NINA,0.0,0.0,0,0,0,0,0,0,0,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2021-05-13,2021-06-03,,,
2021,VANDENBERG SFB,Vandenberg AFB,NA_2013_2018 POLYGON,VAN_SFB,CENTRAL,CENTRAL,LA_NINA,24.0,33.0,8,8,34,7,11,0,0,Y,,,,,N,N,N,Y,N,N,Y,N,,,,,,,,,2021-05-13,2021-08-13,2021-06-02,2021-06-27,
2021,SANTA CLARA RIVER MCGRATH STATE BEACH,Santa Clara River,NA_2013_2018 POLYGON,S_CLAR_MCG,SOUTHERN,VENTURA,LA_NINA,60.0,83.0,35,35,91,6,4,0,0,N,,,,,N,Y,Y,N,Y,N,N,Y,,,,,,,,,2021-05-06,2021-08-11,2021-05-27,2021-07-01,
2021,HOLLYWOOD BEACH,Hollywood Beach,NA_2013_2018 POLYGON,HB,SOUTHERN,VENTURA,LA_NINA,0.0,0.0,0,0,0,0,0,0,0,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2021-05-16,2021-07-04,,,
2021,ORMOND BEACH,Ormond Beach,NA_2013_2018 POLYGON,ORMOND,SOUTHERN,VENTURA,LA_NINA,16.0,27.0,16,24,27,9,1,0,0,N,,,,,N,N,Y,N,Y,N,N,N,,,,,,,,,2021-05-06,2021-08-02,2021-05-25,2021-06-12,
2021,NBVC POINT MUGU,NBVC Point Mugu,NA_2013_2018 POLYGON,PT_MUGU,SOUTHERN,VENTURA,LA_NINA,140.0,147.0,43,56,173,80,4,0,0,Y,,,,,N,Y,Y,N,Y,N,N,Y,,,,,,,,,2021-04-24,2021-08-19,2021-05-12,2021-06-16,
